Team,Year,Bronze,Gold,Silver,Total Medals,Country,Country_Code,Population,log10(Population),Country Name,Country Code,Indicator Name,GDP,GDP (in USD)
Turkey,1984,3.0,0.0,0.0,3.0,Turkey,TUR,48114105.0,7.6822724116270384,Turkey,TUR,GDP (current US$),59989909457.8379,59989909457.8379
Turkey,1988,0.0,1.0,1.0,2.0,Turkey,TUR,52053704.0,7.7164516381602315,Turkey,TUR,GDP (current US$),90852814004.9917,90852814004.9917
Turkey,1992,2.0,2.0,2.0,6.0,Turkey,TUR,55748875.0,7.74623610784178,Turkey,TUR,GDP (current US$),158459130434.78302,158459130434.78302
Turkey,1996,1.0,4.0,1.0,6.0,Turkey,TUR,59423208.0,7.77395609376671,Turkey,TUR,GDP (current US$),181475555282.555,181475555282.555
Turkey,2000,2.0,3.0,0.0,5.0,Turkey,TUR,63240121.0,7.8009926922149795,Turkey,TUR,GDP (current US$),272979390333.738,272979390333.738
Turkey,2004,5.0,3.0,3.0,11.0,Turkey,TUR,67007855.0,7.826125715882882,Turkey,TUR,GDP (current US$),404786739602.812,404786739602.812
Turkey,2008,3.0,1.0,3.0,7.0,Turkey,TUR,70440032.0,7.847819544589678,Turkey,TUR,GDP (current US$),764335657637.62,764335657637.62
Turkey,2012,1.0,2.0,2.0,5.0,Turkey,TUR,74569867.0,7.8725633685000975,Turkey,TUR,GDP (current US$),873982246611.9541,873982246611.9541
Turkey,2016,4.0,1.0,3.0,8.0,Turkey,TUR,79512426.0,7.900435004399,Turkey,TUR,GDP (current US$),863721648068.8059,863721648068.8059
Uganda,1968,1.0,0.0,1.0,2.0,Uganda,UGA,8872920.0,6.948066565851728,Uganda,UGA,GDP (current US$),1037815126.0504199,1037815126.0504199
Uganda,1972,0.0,1.0,1.0,2.0,Uganda,UGA,9988380.0,6.999495056382937,Uganda,UGA,GDP (current US$),1491596638.65546,1491596638.65546
Uganda,1980,0.0,0.0,1.0,1.0,Uganda,UGA,12549540.0,7.098627807161839,Uganda,UGA,GDP (current US$),1244610000.0,1244610000.0
Uganda,1996,1.0,0.0,0.0,1.0,Uganda,UGA,21202118.0,7.326379247238531,Uganda,UGA,GDP (current US$),6044585326.938001,6044585326.938001
Uganda,2012,0.0,1.0,0.0,1.0,Uganda,UGA,36306796.0,7.559987925009951,Uganda,UGA,GDP (current US$),23114293416.3905,23114293416.3905
Ukraine,1996,19.0,10.0,5.0,34.0,Ukraine,UKR,51057189.0,7.7080569006485256,Ukraine,UKR,GDP (current US$),44558077827.135,44558077827.135
Ukraine,2000,12.0,3.0,20.0,35.0,Ukraine,UKR,49175848.0,7.691751857733118,Ukraine,UKR,GDP (current US$),31261527363.143997,31261527363.143997
Ukraine,2004,31.0,8.0,8.0,47.0,Ukraine,UKR,47451600.0,7.676250860798209,Ukraine,UKR,GDP (current US$),64819702951.6826,64819702951.6826
Ukraine,2008,16.0,10.0,5.0,31.0,Ukraine,UKR,46258200.0,7.665188729487852,Ukraine,UKR,GDP (current US$),179816790704.73898,179816790704.73898
Ukraine,2012,12.0,9.0,5.0,26.0,Ukraine,UKR,45593300.0,7.658901027164086,Ukraine,UKR,GDP (current US$),175781379051.433,175781379051.433
Ukraine,2016,5.0,2.0,8.0,15.0,Ukraine,UKR,45004645.0,7.653257340303357,Ukraine,UKR,GDP (current US$),93355993628.5042,93355993628.5042
United Arab Emirates,2004,0.0,1.0,0.0,1.0,United Arab Emirates,ARE,4087931.0,6.611503556751864,United Arab Emirates,ARE,GDP (current US$),147824370319.94598,147824370319.94598
United Arab Emirates,2016,1.0,0.0,0.0,1.0,United Arab Emirates,ARE,9269612.0,6.967061556174105,United Arab Emirates,ARE,GDP (current US$),357045064669.84296,357045064669.84296
United States,1960,19.0,78.0,23.0,120.0,United States,USA,180671000.0,8.256888448351118,United States,USA,GDP (current US$),543300000000.0,543300000000.0
United States,1964,29.0,95.0,35.0,159.0,United States,USA,191889000.0,8.283050079601415,United States,USA,GDP (current US$),685800000000.0,685800000000.0
United States,1968,35.0,99.0,32.0,166.0,United States,USA,200706000.0,8.302560355686001,United States,USA,GDP (current US$),942500000000.0,942500000000.0
United States,1972,43.0,69.0,59.0,171.0,United States,USA,209896000.0,8.322004162286639,United States,USA,GDP (current US$),1279110000000.0,1279110000000.0
United States,1976,36.0,70.0,58.0,164.0,United States,USA,218035000.0,8.338526214186206,United States,USA,GDP (current US$),1873412000000.0,1873412000000.0
United States,1984,50.0,186.0,116.0,352.0,United States,USA,235825000.0,8.37258984311076,United States,USA,GDP (current US$),4037613000000.0,4037613000000.0
United States,1988,54.0,87.0,66.0,207.0,United States,USA,244499000.0,8.388277087200457,United States,USA,GDP (current US$),5236438000000.0,5236438000000.0
United States,1992,85.0,87.0,50.0,222.0,United States,USA,256514000.0,8.409111072983208,United States,USA,GDP (current US$),6520327000000.0,6520327000000.0
United States,1996,52.0,157.0,46.0,255.0,United States,USA,269394000.0,8.430387918796361,United States,USA,GDP (current US$),8073122000000.0,8073122000000.0
United States,2000,51.0,128.0,61.0,240.0,United States,USA,282162411.0,8.450499157601886,United States,USA,GDP (current US$),10252345464000.0,10252345464000.0
United States,2004,69.0,115.0,75.0,259.0,United States,USA,292805298.0,8.46657893055353,United States,USA,GDP (current US$),12213729147000.0,12213729147000.0
United States,2008,78.0,121.0,110.0,309.0,United States,USA,304093966.0,8.483007802719262,United States,USA,GDP (current US$),14712844084000.0,14712844084000.0
United States,2012,44.0,139.0,55.0,238.0,United States,USA,313998379.0,8.496927406056743,United States,USA,GDP (current US$),16197007349000.0,16197007349000.0
United States,2016,67.0,137.0,52.0,256.0,United States,USA,323127513.0,8.509373938009512,United States,USA,GDP (current US$),18707188235000.0,18707188235000.0
Uruguay,1964,1.0,0.0,0.0,1.0,Uruguay,URY,2665390.0,6.425760764002693,Uruguay,URY,GDP (current US$),1975701816.46615,1975701816.46615
Uruguay,2000,0.0,0.0,1.0,1.0,Uruguay,URY,3321245.0,6.521300913606051,Uruguay,URY,GDP (current US$),22823255801.8447,22823255801.8447
Uzbekistan,1996,1.0,0.0,1.0,2.0,Uzbekistan,UZB,23225000.0,7.36595572266568,Uzbekistan,UZB,GDP (current US$),13948892215.5689,13948892215.5689
Uzbekistan,2000,2.0,1.0,1.0,4.0,Uzbekistan,UZB,24650400.0,7.391823970931029,Uzbekistan,UZB,GDP (current US$),13760513969.314,13760513969.314
Uzbekistan,2004,2.0,2.0,1.0,5.0,Uzbekistan,UZB,25864350.0,7.412701568576907,Uzbekistan,UZB,GDP (current US$),12030023547.8807,12030023547.8807
Uzbekistan,2008,3.0,1.0,2.0,6.0,Uzbekistan,UZB,27302800.0,7.43620718778044,Uzbekistan,UZB,GDP (current US$),29549438883.8338,29549438883.8338
Uzbekistan,2012,2.0,1.0,0.0,3.0,Uzbekistan,UZB,29774500.0,7.473844477155177,Uzbekistan,UZB,GDP (current US$),63628854498.5024,63628854498.5024
Uzbekistan,2016,7.0,4.0,2.0,13.0,Uzbekistan,UZB,31848200.0,7.503084891862642,Uzbekistan,UZB,GDP (current US$),81779012350.8833,81779012350.8833
Vietnam,2000,0.0,0.0,1.0,1.0,Vietnam,VNM,77630900.0,7.890034621108257,Vietnam,VNM,GDP (current US$),31172518403.3162,31172518403.3162
Vietnam,2008,0.0,0.0,1.0,1.0,Vietnam,VNM,85118700.0,7.930024982113357,Vietnam,VNM,GDP (current US$),99130304099.1274,99130304099.1274
Vietnam,2016,0.0,1.0,1.0,2.0,Vietnam,VNM,92701100.0,7.967084887554376,Vietnam,VNM,GDP (current US$),205276172134.901,205276172134.901
Zambia,1984,1.0,0.0,0.0,1.0,Zambia,ZMB,6738765.0,6.8285803115456485,Zambia,ZMB,GDP (current US$),2739444444.44445,2739444444.44445
Zambia,1996,0.0,0.0,1.0,1.0,Zambia,ZMB,9394304.0,6.972864609858972,Zambia,ZMB,GDP (current US$),3597220962.00017,3597220962.00017
Zimbabwe,1980,0.0,15.0,0.0,15.0,Zimbabwe,ZWE,7164172.0,6.855166003999186,Zimbabwe,ZWE,GDP (current US$),6678868200.0,6678868200.0
Zimbabwe,2004,1.0,1.0,1.0,3.0,Zimbabwe,ZWE,12777511.0,7.106446263506143,Zimbabwe,ZWE,GDP (current US$),5805598400.0,5805598400.0
Zimbabwe,2008,0.0,1.0,3.0,4.0,Zimbabwe,ZWE,13558469.0,7.132210652481608,Zimbabwe,ZWE,GDP (current US$),4415702800.0,4415702800.0
